,ID,area_type,availability,location,size,society,total_sqft,bath,balcony,price,loc_lat,loc_long,dir_from_centre
204,204,Built-up  Area,Ready To Move,Kadugodi,3 BHK,MSingco,1260,2.0,2.0,54.0,12.9985767,77.7609716,east
205,205,Super built-up  Area,Ready To Move,Yelahanka,3 BHK,Pyikad ,1282,2.0,2.0,48.7,13.1006982,77.5963454,north
206,206,Super built-up  Area,Ready To Move,Kogilu,3 BHK,CaIRSCr,1909,3.0,2.0,88.0,13.104198,77.6170849,north
207,207,Super built-up  Area,Ready To Move,Panathur,2 BHK,Prcesvy,1359,2.0,1.0,87.0,12.9351457,77.7047541,east
208,208,Built-up  Area,Ready To Move,Nagondanahalli,2 BHK,,1207,2.0,2.0,43.5,12.97516,77.7703403,east
209,209,Plot  Area,Ready To Move,Padmanabhanagar,4 Bedroom,,1736,6.0,0.0,190.0,12.91814255,77.55767110316643,south
210,210,Super built-up  Area,20-May,1st Block Jayanagar,4 BHK,,2850,4.0,1.0,428.0,12.9325276,77.5894233,south
211,211,Super built-up  Area,Ready To Move,Kammasandra,3 BHK,Emstael,1595,3.0,2.0,65.0,13.1499855,77.782041,north east
212,212,Built-up  Area,18-Jun,"Off Sarjapur Road, ",3 BHK,,1798,3.0,2.0,89.0,12.90982715,77.687841195793,south east
213,213,Super built-up  Area,Ready To Move,Electronics City Phase 1,3 BHK,SNdri N,1475,3.0,2.0,78.29,12.8496783,77.6649749,south east
214,214,Super built-up  Area,Ready To Move,Tala Cauvery Layout,3 BHK,HodhiSa,1580,3.0,3.0,100.0,13.061730000000068,77.51930000000004,north west
215,215,Super built-up  Area,Ready To Move,Dasarahalli,2 BHK,Syonyph,1295,2.0,1.0,65.0,12.9784134,77.5427194,west
216,216,Built-up  Area,Ready To Move,Magadi Road,6 Bedroom,,3600,6.0,0.0,141.0,12.9756527,77.5553548,west
217,217,Super built-up  Area,Ready To Move,Electronic City,1 BHK,Itvir M,589,1.0,1.0,27.0,12.848759900000001,77.64825295827616,south east
218,218,Super built-up  Area,Ready To Move,Ngef Layout,3 BHK,,1415,3.0,3.0,78.0,12.9592694,77.5093895,west
219,219,Super built-up  Area,18-Dec,Sarjapur  Road,3 BHK,Klark L,1787,3.0,2.0,98.29,12.920441,77.6653284,south east
220,220,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Klark L,1787,3.0,2.0,125.0,12.920441,77.6653284,south east
221,221,Super built-up  Area,Ready To Move,Koramangala,3 BHK,Piityra,1475,2.0,3.0,90.0,13.2923988,77.7519261,north east
222,222,Built-up  Area,Ready To Move,"Lakshminarayanapura, Electronic City Phase 2",4 BHK,,2000,4.0,1.0,75.5,12.853400000000022,77.67537000000004,south east
223,223,Super built-up  Area,19-Mar,Sarjapur  Road,2 BHK,AsastDe,984,2.0,1.0,44.28,12.920441,77.6653284,south east
224,224,Super built-up  Area,19-Dec,Devanahalli,3 BHK,Jurdsig,1520 - 1740,,,74.82,13.2483502,77.7134377,north east
225,225,Super built-up  Area,Ready To Move,Muthurayya Swamy Layout,3 BHK,MacleK ,2405,4.0,2.0,260.0,12.990170000000035,77.50850000000008,west
226,226,Built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Brnia G,1080,2.0,2.0,72.0,12.912432,77.5759515,south
227,227,Plot  Area,Ready To Move,Shantiniketan Layout,2 Bedroom,,1500,2.0,1.0,115.0,12.9147113,77.6024933,south
228,228,Super built-up  Area,Ready To Move,Hebbal,3 BHK,,1900,3.0,2.0,119.0,13.0382184,77.5919,north
229,229,Super built-up  Area,19-Aug,Dommasandra,2 BHK,,805,2.0,1.0,22.14,12.8777098,77.7534769,south east
230,230,Super built-up  Area,Ready To Move,Budigere,2 BHK,PrityTr,1153,2.0,2.0,56.4,13.1351402,77.74957,north east
231,231,Super built-up  Area,Ready To Move,Dodda Nekkundi Extension,2 BHK,AlEcone,1148,2.0,2.0,60.0,12.971498201279163,77.70626460906084,east
232,232,Super built-up  Area,Ready To Move,Mylasandra,2 BHK,Laowsba,1110,2.0,2.0,55.0,12.8514983,77.6204097,south
233,233,Built-up  Area,Ready To Move,Electronic City,2 BHK,Saave R,1100,2.0,2.0,42.0,12.848759900000001,77.64825295827616,south east
234,234,Super built-up  Area,Ready To Move,Kalyan nagar,2 BHK,Anave S,1290,2.0,2.0,110.0,13.0221416,77.6403368,north east
235,235,Super built-up  Area,Ready To Move,Dr Shivarama Karantha Nagar,3 BHK,,1500,2.0,1.0,65.0,13.318040000000053,77.13825000000008,north west
236,236,Super built-up  Area,18-Apr,Bank Of Baroda Colony,2 BHK,,1080,2.0,2.0,39.0,12.893481,77.5837404,south
237,237,Super built-up  Area,21-Jun,Vijayanagar,3 BHK,Saityat,1933,3.0,1.0,129.0,12.9718886,77.54578883887129,west
238,238,Built-up  Area,Ready To Move,Ramamurthy Nagar,5 Bedroom,,3500,5.0,2.0,150.0,13.0120218,77.6777817,north east
239,239,Built-up  Area,Ready To Move,Kullappa Colony,2 BHK,,1060,2.0,2.0,60.0,12.96405974564374,77.65659881962651,east
240,240,Super built-up  Area,18-Aug,Chandapura,1 BHK,SunceEs,645,1.0,1.0,16.45,12.8004439,77.7062826,south east
241,241,Plot  Area,Ready To Move,Mukkutam Nagar,8 Bedroom,,2600,8.0,2.0,180.0,19.056260000000066,74.82070000000004,north west
242,242,Super built-up  Area,18-Sep,Chandapura,1 BHK,SunceEs,645,1.0,1.0,16.45,12.8004439,77.7062826,south east
243,243,Super built-up  Area,Ready To Move,Ashwath Nagar,3 BHK,SJcerpe,1644,3.0,3.0,84.0,13.0467537,77.6321873,north east
244,244,Super built-up  Area,Ready To Move,Ncpr Industrial Layout,2 BHK,Supams ,1285,2.0,3.0,72.5,12.9860513,77.7126557,east
245,245,Plot  Area,Ready To Move,Electronic City,3 Bedroom,,1200,3.0,1.0,90.0,12.848759900000001,77.64825295827616,south east
246,246,Super built-up  Area,Ready To Move,Electronic City,2 BHK,CoapeSo,910,2.0,1.0,40.0,12.848759900000001,77.64825295827616,south east
247,247,Super built-up  Area,Ready To Move,Kothanur,3 BHK,Bisic C,1577,3.0,1.0,70.0,13.0613601,77.6493895,north east
248,248,Plot  Area,17-May,Meenakunte,3 Bedroom,Sreat R,4050,3.0,2.0,280.0,13.180220000000077,77.64402000000007,north
249,249,Super built-up  Area,Ready To Move,OMBR Layout,3 BHK,Inntsa ,2420,3.0,2.0,185.0,13.0082078,77.652392,north east
250,250,Super built-up  Area,Ready To Move,Chandapura,2 BHK,KHityry,800,1.0,1.0,20.0,12.8004439,77.7062826,south east
251,251,Built-up  Area,Ready To Move,Anand Nagar,2 BHK,,1060,2.0,2.0,55.0,12.9600501,77.6451721,east
252,252,Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,BriumMi,1270,2.0,2.0,93.0,12.912432,77.5759515,south
253,253,Super built-up  Area,18-Jun,Shree Ananth Nagar Layout,2 BHK,,900,2.0,2.0,22.5,21.183550000000025,79.06093000000004,north
254,254,Built-up  Area,Ready To Move,Kundalahalli Colony,2 Bedroom,,1280,2.0,1.0,69.0,12.969909,77.7116944,east
255,255,Plot  Area,Ready To Move,Horamavu Agara,4 Bedroom,,1200,2.0,0.0,95.0,13.0367725,77.6549479,north east
256,256,Built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,1025,2.0,2.0,36.0,12.920441,77.6653284,south east
257,257,Super built-up  Area,17-Jun,Electronic City,2 BHK,Prarkun,1108,2.0,1.0,63.0,12.848759900000001,77.64825295827616,south east
258,258,Plot  Area,Ready To Move,MCECHS  layout,5 Bedroom,,1200,5.0,,170.0,13.0725802,77.6152451,north
259,259,Super built-up  Area,Ready To Move,Coffee Board Layout,3 BHK,Calyxy ,3045,3.0,2.0,170.0,13.0503251,77.6060803,north
260,260,Plot  Area,Ready To Move,Ambedkar Nagar,4 Bedroom,Thessrm,2900,3.0,2.0,300.0,12.9490851,77.6184873,south east
261,261,Super built-up  Area,Ready To Move,Vijayanagar,3 BHK,JJortom,1500,3.0,2.0,75.5,12.9718886,77.54578883887129,west
262,262,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1295,2.0,2.0,43.9,12.858390000000043,80.18606000000005,east
263,263,Super built-up  Area,Ready To Move,Budigere,2 BHK,PrityTr,1162,2.0,1.0,59.9,13.1351402,77.74957,north east
264,264,Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Usquaya,1035,2.0,2.0,49.2,12.920441,77.6653284,south east
265,265,Built-up  Area,Ready To Move,Attibele,4 Bedroom,Natic T,1600,4.0,0.0,52.8,12.7782588,77.7712834,south east
266,266,Super built-up  Area,Ready To Move,KUDLU MAIN ROAD,3 BHK,,1464,3.0,2.0,46.0,12.8898296,77.6399476,south east
267,267,Super built-up  Area,18-Oct,Hennur Road,3 BHK,DSapeSk,1866,2.0,2.0,61.58,13.0398416,77.6413592,north east
268,268,Super built-up  Area,Ready To Move,Geleyara Balaga Layout,2 BHK,Jahtsa ,700,1.0,1.0,26.0,22.34505000000007,85.29885000000007,north east
269,269,Super built-up  Area,Ready To Move,Kalena Agrahara,3 BHK,Prillot,1804,3.0,2.0,120.0,12.8661075,77.59192,south
270,270,Super built-up  Area,Ready To Move,Sarjapur,2 BHK,,913,2.0,1.0,32.0,12.932266649999999,77.68374728308987,east
271,271,Super built-up  Area,21-Dec,Talaghattapura,3 BHK,Sodgere,1868,3.0,2.0,131.0,12.86480000000006,77.53288000000003,south west
272,272,Built-up  Area,Ready To Move,Kengeri Satellite Town,2 BHK,,883,2.0,1.0,45.0,12.9229728,77.4842926,south west
273,273,Plot  Area,Ready To Move,Sundara Nagar,2 Bedroom,,900,2.0,1.0,110.0,12.972900450000001,77.6151954110558,east
274,274,Super built-up  Area,Ready To Move,Kogilu,3 BHK,,1664,2.0,3.0,73.95,13.104198,77.6170849,north
275,275,Super built-up  Area,Ready To Move,Hegde Nagar,3 BHK,SoitaCa,2026,3.0,2.0,132.0,13.0720352,77.6333905,north east
276,276,Super built-up  Area,Ready To Move,Balagere,2 BHK,Soestin,1210,2.0,1.0,80.9,12.9377243,77.7280705,east
277,277,Plot  Area,Ready To Move,Meenakunte,4 Bedroom,Sreat R,4111,4.0,2.0,250.0,13.180220000000077,77.64402000000007,north
278,278,Super built-up  Area,Ready To Move,Kadugodi,3 BHK,Alestrb,1762,3.0,3.0,91.45,12.9985767,77.7609716,east
279,279,Super built-up  Area,Ready To Move,Jigani,3 BHK,DLhtsen,1252,3.0,3.0,55.0,12.7852528,77.6380931,south
280,280,Built-up  Area,Ready To Move,Gollarapalya Hosahalli,2 BHK,Mauner ,861,2.0,1.0,34.5,12.996150000000057,77.47927000000004,west
281,281,Built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Brnia G,1420,2.0,1.0,100.0,12.912432,77.5759515,south
282,282,Plot  Area,Ready To Move,Srirampura,6 Bedroom,,1450,6.0,0.0,250.0,12.9965731,77.5632018,north west
283,283,Built-up  Area,Ready To Move,Electronics City Phase 1,3 BHK,GaicaVe,1490,3.0,1.0,78.8,12.8496783,77.6649749,south east
284,284,Super built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,,1075,2.0,1.0,46.0,13.237580000000037,77.56019000000003,north
285,285,Super built-up  Area,18-Aug,Old Madras Road,3 BHK,Saesttt,1425,2.0,2.0,94.0,13.0263229,77.7205146,east
286,286,Built-up  Area,Ready To Move,Kalena Agrahara,2 BHK,Nae 2El,1200,2.0,1.0,40.0,12.8661075,77.59192,south
287,287,Super built-up  Area,Ready To Move,Kaggadasapura,3 BHK,,1280,2.0,2.0,56.0,12.9846713,77.6790908,east
288,288,Super built-up  Area,Ready To Move,Silver Springs Layout,2 BHK,Bhinglv,1084,2.0,2.0,50.0,12.9157034,77.52755355,south west
289,289,Super built-up  Area,18-Jul,Chandapura,2 BHK,SunceEs,1015,2.0,2.0,25.88,12.8004439,77.7062826,south east
290,290,Super built-up  Area,21-May,Kanakpura Road,2 BHK,GolusLi,1017,2.0,1.0,51.25,12.88576665,77.55275290187642,south
291,291,Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1027,2.0,2.0,44.0,12.8922203,77.6558048,south east
292,292,Super built-up  Area,Ready To Move,Electronic City Phase II,2 BHK,Coush W,1069,2.0,2.0,45.0,12.8468545,77.6769267,south east
293,293,Super built-up  Area,Ready To Move,Hebbal,2 BHK,Prersis,1349,2.0,1.0,98.2,13.0382184,77.5919,north
294,294,Super built-up  Area,Ready To Move,9th Phase JP Nagar,2 BHK,NaensGa,1005,2.0,1.0,50.0,12.9104123,77.59751,south
295,295,Super built-up  Area,Ready To Move,Jakkur,2 BHK,Arzzo P,1417,2.0,3.0,75.0,13.0784743,77.6068938,north
296,296,Plot  Area,18-Jan,TC Palaya,3 Bedroom,,1475,3.0,1.0,98.0,13.0098552,77.6930892,east
297,297,Carpet  Area,Ready To Move,Maruthi Sevanagar,2 BHK,SMikaay,950,2.0,2.0,47.0,13.0011184,77.632846,north east
298,298,Super built-up  Area,Ready To Move,RMV 2nd Stage,4 BHK,Prave E,2000,4.0,0.0,120.0,13.0299868,77.574051,north
299,299,Plot  Area,Ready To Move,Giri Nagar,3 Bedroom,,880,3.0,1.0,140.0,12.942790000000059,77.54122000000007,south west
300,300,Super built-up  Area,Ready To Move,Sarjapur  Road,4 BHK,Ahriaup,1863,3.0,2.0,104.0,12.920441,77.6653284,south east
301,301,Super built-up  Area,Ready To Move,Singasandra,2 BHK,Priewhi,1010,2.0,1.0,29.5,12.88027485,77.65475374894244,south east
302,302,Super built-up  Area,Ready To Move,Kalena Agrahara,3 BHK,Shodsth,1425,2.0,1.0,70.0,12.8661075,77.59192,south
303,303,Super built-up  Area,Ready To Move,Vijayanagar,3 BHK,Swadeh ,1450,3.0,0.0,100.0,12.9718886,77.54578883887129,west
304,304,Super built-up  Area,Ready To Move,Kothanur,3 BHK,Somumys,1847,3.0,2.0,105.0,13.0613601,77.6493895,north east
305,305,Super built-up  Area,Ready To Move,AECS Layout,2 BHK,Soran U,1100,2.0,3.0,45.0,12.964118,77.7130369,east
306,306,Super built-up  Area,20-Dec,Kanakpura Road,1 BHK,PrarePa,525,1.0,1.0,26.0,12.88576665,77.55275290187642,south
307,307,Super built-up  Area,Ready To Move,Mallasandra,3 BHK,Puestig,1665,3.0,2.0,95.0,13.0081486,77.7837101,east
308,308,Super built-up  Area,Ready To Move,Begur,4 BHK,Prntsrt,1664,4.0,3.0,65.0,12.8633887,77.61301120503904,south
309,309,Super built-up  Area,Ready To Move,JP Nagar,3 BHK,Maerar ,1850,3.0,3.0,150.0,12.9072515,77.5782713,south
310,310,Super built-up  Area,Ready To Move,Panathur,2 BHK,Vaesh T,1438,2.0,3.0,100.0,12.9351457,77.7047541,east
311,311,Super built-up  Area,Ready To Move,Sunder Ram Shetty Nagar,3 BHK,MaisePa,1560,3.0,3.0,115.0,12.895160000000033,77.60879000000006,south
312,312,Super built-up  Area,18-Apr,Yelahanka,2 BHK,,1350,2.0,1.0,55.55,13.1006982,77.5963454,north
313,313,Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1550,3.0,3.0,67.0,12.88576665,77.55275290187642,south
314,314,Super built-up  Area,18-Apr,Malleshpalya,2 BHK,,1140,2.0,2.0,46.5,12.9744129,77.6743533,east
315,315,Plot  Area,Ready To Move,Srirampura,5 Bedroom,,1200,5.0,2.0,180.0,12.9965731,77.5632018,north west
316,316,Super built-up  Area,18-Dec,Kodathi,2 BHK,,850,2.0,2.0,27.0,12.89124215,77.7099041045108,south east
317,317,Super built-up  Area,Ready To Move,Whitefield,2 BHK,Gotis A,1280,2.0,2.0,75.0,12.9696365,77.7497448,east
318,318,Built-up  Area,Ready To Move,Munnekollal,2 BHK,,1170,2.0,2.0,52.0,12.94894000000005,77.70930000000004,east
319,319,Super built-up  Area,Ready To Move,Motappa Layout,2 BHK,Puodse ,1113,2.0,1.0,51.0,22.34505000000007,85.29885000000007,north east
320,320,Super built-up  Area,Ready To Move,Hennur Road,2 BHK,Mileeou,1385,2.0,1.0,83.09,13.0398416,77.6413592,north east
321,321,Super built-up  Area,18-Apr,Electronic City,2 BHK,Prarkun,1128,2.0,1.0,65.0,12.848759900000001,77.64825295827616,south east
322,322,Plot  Area,Ready To Move,Marathahalli,2 Bedroom,,1200,2.0,2.0,128.0,12.9552572,77.6984163,east
323,323,Plot  Area,Ready To Move,Akshaya Vana,4 Bedroom,,1200,4.0,3.0,165.0,18.52839000000006,73.87657000000007,north west
324,324,Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,PhestOn,2390,3.0,2.0,415.0,12.9995223,77.5505328,north west
325,325,Plot  Area,Ready To Move,Giri Nagar,4 Bedroom,,2400,4.0,1.0,400.0,12.942790000000059,77.54122000000007,south west
326,326,Super built-up  Area,Ready To Move,Haralur Road,3 BHK,NRowse ,1464,3.0,2.0,56.0,12.8922203,77.6558048,south east
327,327,Super built-up  Area,Ready To Move,Manayata Tech Park,2 BHK,,1200,2.0,2.0,55.0,13.0454341,77.6267753,north east
328,328,Super built-up  Area,Ready To Move,Kaval Byrasandra,2 BHK,Abncy R,1200,2.0,2.0,52.0,13.0200235,77.6092887,north east
329,329,Super built-up  Area,Ready To Move,Kaggalipura,3 BHK,Baowsig,1150,2.0,1.0,55.0,12.8016986,77.5082445,south
330,330,Built-up  Area,Ready To Move,Basavanna Nagar,3 BHK,Itala A,1645,3.0,2.0,95.0,12.988866999999999,77.72020451035232,east
331,331,Super built-up  Area,20-Mar,Sarjapur  Road,2 BHK,,1000,2.0,1.0,67.0,12.920441,77.6653284,south east
332,332,Plot  Area,Ready To Move,Haralur Road,4 Bedroom,,2650,4.0,2.0,198.0,12.8922203,77.6558048,south east
333,333,Super built-up  Area,Ready To Move,6th Phase JP Nagar,2 BHK,HMinebo,1192,2.0,2.0,74.0,12.9133333,77.578314,south
334,334,Super built-up  Area,Ready To Move,Ulsoor,3 BHK,K borja,2135,3.0,2.0,215.0,12.9778793,77.6246697,east
335,335,Super built-up  Area,19-Dec,Whitefield,2 BHK,Oreldhi,1173,2.0,1.0,58.0,12.9696365,77.7497448,east
336,336,Built-up  Area,Ready To Move,Uttarahalli,2 BHK,Sungspr,1020,2.0,2.0,45.0,12.9055682,77.5455438,south west
337,337,Super built-up  Area,Ready To Move,Thigalarapalya,4 BHK,Prtanha,3122,6.0,2.0,230.0,13.0137105,77.4834544,north west
338,338,Super built-up  Area,Ready To Move,Somasundara Palya,3 BHK,,1600,3.0,3.0,64.0,12.89694000000003,77.65592000000004,south east
339,339,Plot  Area,18-Mar,T.C PALYA,2 Bedroom,,1200,2.0,0.0,79.0,13.023040000000037,77.70012000000008,north east
340,340,Carpet  Area,Ready To Move,Muneshwara Nagar,2 BHK,,1230,2.0,3.0,48.0,13.014081149999999,77.61147441571453,north east
341,341,Super built-up  Area,Ready To Move, Devarachikkanahalli,2 BHK,Clntsrt,1250,2.0,2.0,40.0,12.8855932,77.6101723,south
342,342,Super built-up  Area,Ready To Move,Kalena Agrahara,2 BHK,PuamaPa,1325,2.0,2.0,76.0,12.8661075,77.59192,south
343,343,Built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Brngsal,1850,3.0,1.0,150.0,12.912432,77.5759515,south
344,344,Super built-up  Area,21-Dec,Kanakpura Road,1 BHK,PrarePa,525,,,21.53,12.88576665,77.55275290187642,south
345,345,Super built-up  Area,Ready To Move,Basaveshwara Nagar,2 BHK,,1200,2.0,2.0,65.0,12.9931607,77.5394749,north west
346,346,Plot  Area,Ready To Move,Bull Temple Road,3 Bedroom,,1350,2.0,0.0,140.0,12.9460365,77.5678687,south west
347,347,Super built-up  Area,18-Jun,Bommasandra,3 BHK,SSestth,1260,3.0,1.0,49.36,12.8162443,77.6916113,south east
348,348,Super built-up  Area,Ready To Move,Prashanth Nagar,3 BHK,Vancy R,1800,3.0,0.0,150.0,12.9776188,77.5313254,west
349,349,Plot  Area,18-Dec,Suragajakkanahalli,3 Bedroom,PrhyaK ,11,3.0,2.0,74.0,12.7397994,77.6691417,south
350,350,Built-up  Area,Ready To Move,Ardendale,2 BHK,Miwel M,1100,2.0,1.0,43.25,13.026135,77.76638437071601,east
351,351,Super built-up  Area,Ready To Move,Harlur,2 BHK,SrEndPo,1508,2.0,1.0,77.0,12.90593265,77.6754493561861,south east
352,352,Carpet  Area,Ready To Move,Sampigehalli,3 BHK,Puens G,1592,3.0,2.0,75.0,13.0816353,77.6182669,north
353,353,Super built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,SagasSa,1388,2.0,3.0,57.0,13.0195427,77.6831272,north east
354,354,Super built-up  Area,18-May,Electronic City Phase II,1 BHK,SNbay G,630,1.0,1.0,28.35,12.8468545,77.6769267,south east
355,355,Plot  Area,Ready To Move,RMV,3 Bedroom,,2000,3.0,2.0,365.0,13.0321435,77.5734663,north
356,356,Super built-up  Area,Ready To Move,Banashankari3rd stage bigbazar,3 BHK,,1762,3.0,1.0,125.0,12.926630000000046,77.55083000000008,south west
357,357,Super built-up  Area,21-Dec,Bagalur Main Road,2 BHK,,950,2.0,2.0,50.0,12.961005674287733,77.59082686157839,south east
358,358,Super built-up  Area,Ready To Move,Kodihalli,4 BHK,Soianal,3252,5.0,3.0,335.0,12.9624481,77.6463772,east
359,359,Super built-up  Area,18-Aug,Magadi Road,2 BHK,Vrenty ,1116,2.0,1.0,50.0,12.9756527,77.5553548,west
360,360,Super built-up  Area,Ready To Move,Narayanapura,2 BHK,AriosHe,1308,2.0,2.0,89.04,13.3397035,77.763495,north east
361,361,Super built-up  Area,Ready To Move,MS Pallya,3 BHK,,1200,3.0,0.0,90.0,13.089650000000063,77.54331000000008,north
362,362,Plot  Area,Ready To Move,Binny Mills Employees Colony,4 Bedroom,,1500,4.0,2.0,230.0,29.672660000000064,75.56749000000008,north
363,363,Built-up  Area,Ready To Move,Bannerghatta Road,1 BHK,,500,1.0,1.0,18.5,12.8905219,77.598149,south
364,364,Super built-up  Area,Ready To Move,Hennur,2 BHK,SLureSi,1075,2.0,1.0,52.0,13.0258087,77.6305067,north east
365,365,Super built-up  Area,18-Mar,Chandapura,1 BHK,Siissi ,530,1.0,0.0,11.66,12.8004439,77.7062826,south east
366,366,Built-up  Area,Ready To Move,Bellandur,2 BHK,,1205,2.0,3.0,66.0,12.9279555,77.6807658,south east
367,367,Super built-up  Area,Ready To Move,5th Phase JP Nagar,2 BHK,Mangsr ,1075,2.0,2.0,60.0,12.9118678,77.5765347,south
368,368,Built-up  Area,Ready To Move,KR Puram,2 BHK,HovasTe,930,2.0,2.0,39.0,13.007516,77.695935,east
369,369,Super built-up  Area,Ready To Move,Balagere,2 BHK,Exncene,1380,2.0,1.0,60.0,12.9377243,77.7280705,east
370,370,Super built-up  Area,Ready To Move,Hebbal,4 BHK,Prersis,2483,5.0,2.0,212.0,13.0382184,77.5919,north
371,371,Built-up  Area,Ready To Move,Kodigehaali,2 BHK,Shyas S,1166,2.0,2.0,55.0,13.065830000000062,77.57217000000009,north
372,372,Super built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,NadelCi,1050,2.0,1.0,65.0,12.8905219,77.598149,south
373,373,Super built-up  Area,19-Mar,Gopalapura,3 BHK,Sothadr,2023.71,3.0,2.0,275.0,13.1331985,77.6874906,north east
374,374,Super built-up  Area,Ready To Move,Begur Road,2 BHK,Dhalsh ,1200,2.0,2.0,46.8,12.8767919,77.6258806,south east
375,375,Super built-up  Area,Ready To Move,Lakshminarayana Pura,3 BHK,Puarent,1600,2.0,1.0,108.0,12.827890000000025,76.90970000000004,west
376,376,Super built-up  Area,Ready To Move,Billekahalli,3 BHK,MaionPa,1935,3.0,2.0,110.0,12.90008000000006,77.60432000000003,south
377,377,Super built-up  Area,18-May,8th Phase JP Nagar,1 BHK,Maian M,451,1.0,0.0,29.9,12.9167948,77.595038,south
378,378,Super built-up  Area,Ready To Move,Electronic City,3 BHK,ShstaAl,1800,3.0,2.0,95.0,12.848759900000001,77.64825295827616,south east
379,379,Super built-up  Area,18-May,Jalahalli,3 BHK,Shard T,1400,3.0,0.0,77.0,13.0464531,77.5483803,north west
380,380,Super built-up  Area,Ready To Move,Hegde Nagar,3 BHK,SoitaCa,1801,3.0,2.0,115.0,13.0720352,77.6333905,north east
381,381,Built-up  Area,Ready To Move,Mahadevpura,2 BHK,Neagar ,1451,2.0,,90.0,12.9936177,77.6856673,east
382,382,Plot  Area,19-Jan,Anekal,2 Bedroom,,1200,1.0,1.0,36.0,12.799122,77.68060437921743,south east
383,383,Super built-up  Area,Ready To Move,Begur Road,2 BHK,Dhalsh ,1160,2.0,2.0,44.0,12.8767919,77.6258806,south east
384,384,Built-up  Area,Ready To Move,Kengeri,2 BHK,,1000,2.0,1.0,25.0,12.9176571,77.4837568,south west
